year;month;day;hour;min;sec;h;uh;bHindx;bH
1980.00;2.00;11.00;5.00;28.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;11.00;10.00;3.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;11.00;14.00;0.00;0.00;0.65;0.025;0.00;0.00
1980.00;2.00;11.00;16.00;56.00;0.00;0.69;0.025;0.00;0.00
1980.00;2.00;11.00;20.00;15.00;0.00;0.65;0.025;0.00;0.00
1980.00;2.00;11.00;21.00;59.00;0.00;0.78;0.025;0.00;0.00
1980.00;2.00;11.00;23.00;12.00;0.00;0.96;0.025;0.00;0.00
1980.00;2.00;12.00;0.00;40.00;0.00;1.03;0.025;0.00;0.00
1980.00;2.00;12.00;2.00;55.00;0.00;1;0.025;0.00;0.00
1980.00;2.00;12.00;6.00;57.00;0.00;0.99;0.025;0.00;0.00
1980.00;2.00;12.00;9.00;1.00;0.00;1.02;0.025;0.00;0.00
1980.00;2.00;12.00;11.00;58.00;0.00;0.95;0.025;0.00;0.00
1980.00;2.00;12.00;13.00;50.00;0.00;0.95;0.025;0.00;0.00
1980.00;2.00;12.00;15.00;14.00;0.00;0.92;0.025;0.00;0.00
1980.00;2.00;12.00;19.00;39.00;0.00;0.77;0.025;0.00;0.00
1980.00;2.00;12.00;21.00;37.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;12.00;22.00;42.00;0.00;1.03;0.025;0.00;0.00
1980.00;2.00;13.00;0.00;57.00;0.00;1.03;0.025;0.00;0.00
1980.00;2.00;13.00;2.00;48.00;0.00;0.99;0.025;0.00;0.00
1980.00;2.00;13.00;5.00;55.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;13.00;9.00;23.00;0.00;0.92;0.025;0.00;0.00
1980.00;2.00;13.00;11.00;29.00;0.00;0.91;0.025;0.00;0.00
1980.00;2.00;13.00;15.00;34.00;0.00;0.83;0.025;0.00;0.00
1980.00;2.00;13.00;18.00;31.00;0.00;0.72;0.025;0.00;0.00
1980.00;2.00;13.00;20.00;16.00;0.00;0.71;0.025;0.00;0.00
1980.00;2.00;13.00;22.00;43.00;0.00;0.9;0.025;0.00;0.00
1980.00;2.00;13.00;23.00;41.00;0.00;0.94;0.025;0.00;0.00
1980.00;2.00;14.00;3.00;44.00;0.00;0.95;0.025;0.00;0.00
1980.00;2.00;14.00;4.00;55.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;14.00;6.00;25.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;14.00;9.00;51.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;14.00;11.00;41.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;14.00;14.00;26.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;14.00;16.00;36.00;0.00;0.76;0.025;0.00;0.00
1980.00;2.00;14.00;19.00;33.00;0.00;0.7;0.025;0.00;0.00
1980.00;2.00;14.00;23.00;19.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;15.00;0.00;1.00;0.00;1.04;0.025;0.00;0.00
1980.00;2.00;15.00;2.00;2.00;0.00;1.03;0.025;0.00;0.00
1980.00;2.00;15.00;4.00;14.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;15.00;7.00;11.00;0.00;0.95;0.025;0.00;0.00
1980.00;2.00;15.00;10.00;52.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;15.00;13.00;50.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;15.00;15.00;30.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;15.00;17.00;41.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;15.00;19.00;36.00;0.00;0.78;0.025;0.00;0.00
1980.00;2.00;15.00;21.00;23.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;15.00;23.00;11.00;0.00;0.91;0.025;0.00;0.00
1980.00;2.00;15.00;23.00;57.00;0.00;0.93;0.025;0.00;0.00
1980.00;2.00;16.00;1.00;30.00;0.00;0.92;0.025;0.00;0.00
1980.00;2.00;16.00;5.00;0.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;16.00;7.00;26.00;0.00;0.85;0.025;0.00;0.00
1980.00;2.00;16.00;10.00;0.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;16.00;11.00;3.00;0.00;0.89;0.025;0.00;0.00
1980.00;2.00;16.00;12.00;54.00;0.00;0.89;0.025;0.00;0.00
1980.00;2.00;16.00;16.00;4.00;0.00;0.81;0.025;0.00;0.00
1980.00;2.00;16.00;19.00;4.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;16.00;21.00;5.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;16.00;22.00;39.00;0.00;0.75;0.025;0.00;0.00
1980.00;2.00;17.00;0.00;4.00;0.00;0.74;0.025;0.00;0.00
1980.00;2.00;17.00;4.00;32.00;0.00;0.62;0.025;0.00;0.00
1980.00;2.00;17.00;10.00;20.00;0.00;0.56;0.025;0.00;0.00
1980.00;2.00;17.00;15.00;46.00;0.00;0.53;0.025;0.00;0.00
1980.00;2.00;17.00;23.00;16.00;0.00;0.51;0.025;0.00;0.00
1980.00;2.00;18.00;6.00;15.00;0.00;0.49;0.025;0.00;0.00
1980.00;2.00;18.00;12.00;7.00;0.00;0.49;0.025;0.00;0.00
1980.00;2.00;18.00;21.00;28.00;0.00;0.48;0.025;0.00;0.00
1980.00;2.00;18.00;23.00;38.00;0.00;0.75;0.025;0.00;0.00
1980.00;2.00;19.00;2.00;42.00;0.00;0.9;0.025;0.00;0.00
1980.00;2.00;19.00;5.00;6.00;0.00;0.9;0.025;0.00;0.00
1980.00;2.00;19.00;9.00;41.00;0.00;0.81;0.025;0.00;0.00
1980.00;2.00;19.00;11.00;21.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;19.00;12.00;43.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;19.00;14.00;54.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;19.00;16.00;47.00;0.00;0.77;0.025;0.00;0.00
1980.00;2.00;19.00;19.00;3.00;0.00;0.73;0.025;0.00;0.00
1980.00;2.00;19.00;21.00;56.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;20.00;5.00;42.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;20.00;7.00;53.00;0.00;0.86;0.025;0.00;0.00
1980.00;2.00;20.00;9.00;50.00;0.00;0.86;0.025;0.00;0.00
1980.00;2.00;20.00;12.00;56.00;0.00;0.8;0.025;0.00;0.00
1980.00;2.00;20.00;15.00;38.00;0.00;0.72;0.025;0.00;0.00
1980.00;2.00;20.00;20.00;0.00;0.00;0.7;0.025;0.00;0.00
1980.00;2.00;20.00;22.00;30.00;0.00;0.78;0.025;0.00;0.00
1980.00;2.00;21.00;0.00;27.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;21.00;2.00;42.00;0.00;0.88;0.025;0.00;0.00
1980.00;2.00;21.00;5.00;0.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;21.00;8.00;35.00;0.00;0.81;0.025;0.00;0.00
1980.00;2.00;21.00;13.00;20.00;0.00;0.76;0.025;0.00;0.00
1980.00;2.00;21.00;16.00;52.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;21.00;18.00;24.00;0.00;0.63;0.025;0.00;0.00
1980.00;2.00;21.00;20.00;19.00;0.00;0.63;0.025;0.00;0.00
1980.00;2.00;21.00;22.00;3.00;0.00;0.73;0.025;0.00;0.00
1980.00;2.00;22.00;0.00;34.00;0.00;0.76;0.025;0.00;0.00
1980.00;2.00;22.00;3.00;46.00;0.00;0.86;0.025;0.00;0.00
1980.00;2.00;22.00;5.00;49.00;0.00;0.88;0.025;0.00;0.00
1980.00;2.00;22.00;8.00;18.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;22.00;10.00;23.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;22.00;12.00;20.00;0.00;0.83;0.025;0.00;0.00
1980.00;2.00;22.00;13.00;46.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;22.00;15.00;33.00;0.00;0.69;0.025;0.00;0.00
1980.00;2.00;22.00;17.00;22.00;0.00;0.62;0.025;0.00;0.00
1980.00;2.00;22.00;20.00;52.00;0.00;0.56;0.025;0.00;0.00
1980.00;2.00;22.00;23.00;34.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;23.00;1.00;26.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;23.00;4.00;23.00;0.00;0.72;0.025;0.00;0.00
1980.00;2.00;23.00;6.00;46.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;23.00;7.00;55.00;0.00;0.89;0.025;0.00;0.00
1980.00;2.00;23.00;9.00;59.00;0.00;0.89;0.025;0.00;0.00
1980.00;2.00;23.00;13.00;59.00;0.00;0.77;0.025;0.00;0.00
1980.00;2.00;23.00;16.00;19.00;0.00;0.78;0.025;0.00;0.00
1980.00;2.00;23.00;17.00;35.00;0.00;0.74;0.025;0.00;0.00
1980.00;2.00;23.00;19.00;12.00;0.00;0.73;0.025;0.00;0.00
1980.00;2.00;23.00;20.00;44.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;24.00;2.00;2.00;0.00;0.8;0.025;0.00;0.00
1980.00;2.00;24.00;7.00;30.00;0.00;0.64;0.025;0.00;0.00
1980.00;2.00;24.00;10.00;36.00;0.00;0.58;0.025;0.00;0.00
1980.00;2.00;24.00;12.00;0.00;0.00;0.58;0.025;0.00;0.00
1980.00;2.00;24.00;14.00;32.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;24.00;16.00;12.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;24.00;17.00;51.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;24.00;22.00;6.00;0.00;0.65;0.025;0.00;0.00
1980.00;2.00;25.00;1.00;40.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;25.00;6.00;17.00;0.00;0.67;0.025;0.00;0.00
1980.00;2.00;25.00;8.00;52.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;25.00;10.00;30.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;25.00;13.00;36.00;0.00;0.72;0.025;0.00;0.00
1980.00;2.00;25.00;16.00;23.00;0.00;0.68;0.025;0.00;0.00
1980.00;2.00;25.00;19.00;45.00;0.00;0.62;0.025;0.00;0.00
1980.00;2.00;25.00;21.00;54.00;0.00;0.8;0.025;0.00;0.00
1980.00;2.00;25.00;23.00;8.00;0.00;0.83;0.025;0.00;0.00
1980.00;2.00;26.00;1.00;17.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;26.00;2.00;29.00;0.00;0.81;0.025;0.00;0.00
1980.00;2.00;26.00;4.00;0.00;0.00;0.81;0.025;0.00;0.00
1980.00;2.00;26.00;7.00;23.00;0.00;0.88;0.025;0.00;0.00
1980.00;2.00;26.00;11.00;18.00;0.00;0.88;0.025;0.00;0.00
1980.00;2.00;26.00;15.00;14.00;0.00;0.75;0.025;0.00;0.00
1980.00;2.00;26.00;16.00;59.00;0.00;0.74;0.025;0.00;0.00
1980.00;2.00;26.00;20.00;21.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;26.00;23.00;38.00;0.00;0.94;0.025;0.00;0.00
1980.00;2.00;27.00;0.00;47.00;0.00;0.98;0.025;0.00;0.00
1980.00;2.00;27.00;3.00;4.00;0.00;0.93;0.025;0.00;0.00
1980.00;2.00;27.00;5.00;49.00;0.00;0.9;0.025;0.00;0.00
1980.00;2.00;27.00;10.00;22.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;27.00;12.00;12.00;0.00;0.85;0.025;0.00;0.00
1980.00;2.00;27.00;13.00;46.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;27.00;15.00;41.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;27.00;19.00;58.00;0.00;0.73;0.025;0.00;0.00
1980.00;2.00;27.00;21.00;59.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;27.00;23.00;13.00;0.00;0.82;0.025;0.00;0.00
1980.00;2.00;28.00;1.00;30.00;0.00;0.92;0.025;0.00;0.00
1980.00;2.00;28.00;3.00;27.00;0.00;0.9;0.025;0.00;0.00
1980.00;2.00;28.00;5.00;28.00;0.00;0.89;0.025;0.00;0.00
1980.00;2.00;28.00;11.00;54.00;0.00;0.66;0.025;0.00;0.00
1980.00;2.00;28.00;14.00;11.00;0.00;0.69;0.025;0.00;0.00
1980.00;2.00;28.00;16.00;23.00;0.00;0.7;0.025;0.00;0.00
1980.00;2.00;28.00;20.00;22.00;0.00;0.6;0.025;0.00;0.00
1980.00;2.00;28.00;22.00;32.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;28.00;23.00;38.00;0.00;0.97;0.025;0.00;0.00
1980.00;2.00;29.00;0.00;54.00;0.00;0.99;0.025;0.00;0.00
1980.00;2.00;29.00;2.00;18.00;0.00;0.97;0.025;0.00;0.00
1980.00;2.00;29.00;5.00;11.00;0.00;0.9;0.025;0.00;0.00
1980.00;2.00;29.00;6.00;47.00;0.00;0.88;0.025;0.00;0.00
1980.00;2.00;29.00;8.00;18.00;0.00;0.88;0.025;0.00;0.00
1980.00;2.00;29.00;10.00;9.00;0.00;0.86;0.025;0.00;0.00
1980.00;2.00;29.00;11.00;36.00;0.00;0.87;0.025;0.00;0.00
1980.00;2.00;29.00;12.00;56.00;0.00;0.84;0.025;0.00;0.00
1980.00;2.00;29.00;13.00;43.00;0.00;0.79;0.025;0.00;0.00
1980.00;2.00;29.00;20.00;34.00;0.00;0.63;0.025;0.00;0.00
1980.00;3.00;1.00;1.00;12.00;0.00;0.87;0.025;0.00;0.00
1980.00;3.00;1.00;2.00;48.00;0.00;0.89;0.025;0.00;0.00
1980.00;3.00;1.00;4.00;35.00;0.00;0.88;0.025;0.00;0.00
1980.00;3.00;1.00;8.00;35.00;0.00;0.82;0.025;0.00;0.00
1980.00;3.00;1.00;11.00;25.00;0.00;0.81;0.025;0.00;0.00
1980.00;3.00;1.00;12.00;53.00;0.00;0.84;0.025;0.00;0.00
1980.00;3.00;1.00;14.00;21.00;0.00;0.85;0.025;0.00;0.00
1980.00;3.00;1.00;16.00;39.00;0.00;0.77;0.025;0.00;0.00
1980.00;3.00;1.00;18.00;0.00;0.00;0.77;0.025;0.00;0.00
1980.00;3.00;1.00;19.00;58.00;0.00;0.81;0.025;0.00;0.00
1980.00;3.00;2.00;10.00;16.00;0.00;0.77;0.025;0.00;0.00
1980.00;3.00;2.00;19.00;36.00;0.00;0.56;0.025;0.00;0.00
1980.00;3.00;2.00;22.00;4.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;2.00;23.00;35.00;0.00;0.74;0.025;0.00;0.00
1980.00;3.00;3.00;5.00;49.00;0.00;0.77;0.025;0.00;0.00
1980.00;3.00;3.00;10.00;53.00;0.00;0.78;0.025;0.00;0.00
1980.00;3.00;3.00;13.00;3.00;0.00;0.82;0.025;0.00;0.00
1980.00;3.00;3.00;14.00;21.00;0.00;0.79;0.025;0.00;0.00
1980.00;3.00;3.00;17.00;54.00;0.00;0.63;0.025;0.00;0.00
1980.00;3.00;3.00;20.00;44.00;0.00;0.55;0.025;0.00;0.00
1980.00;3.00;4.00;0.00;8.00;0.00;0.5;0.025;0.00;0.00
1980.00;3.00;4.00;2.00;18.00;0.00;0.57;0.025;0.00;0.00
1980.00;3.00;4.00;4.00;32.00;0.00;0.58;0.025;0.00;0.00
1980.00;3.00;4.00;6.00;59.00;0.00;0.52;0.025;0.00;0.00
1980.00;3.00;4.00;8.00;38.00;0.00;0.51;0.025;0.00;0.00
1980.00;3.00;4.00;10.00;27.00;0.00;0.58;0.025;0.00;0.00
1980.00;3.00;4.00;12.00;48.00;0.00;0.6;0.025;0.00;0.00
1980.00;3.00;4.00;15.00;28.00;0.00;0.67;0.025;0.00;0.00
1980.00;3.00;4.00;20.00;29.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;5.00;5.00;23.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;5.00;10.00;32.00;0.00;0.51;0.025;0.00;0.00
1980.00;3.00;5.00;13.00;3.00;0.00;0.48;0.025;0.00;0.00
1980.00;3.00;5.00;15.00;25.00;0.00;0.63;0.025;0.00;0.00
1980.00;3.00;5.00;16.00;53.00;0.00;0.64;0.025;0.00;0.00
1980.00;3.00;5.00;21.00;11.00;0.00;0.52;0.025;0.00;0.00
1980.00;3.00;5.00;22.00;49.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;6.00;0.00;2.00;0.00;0.74;0.025;0.00;0.00
1980.00;3.00;6.00;4.00;11.00;0.00;0.74;0.025;0.00;0.00
1980.00;3.00;6.00;7.00;45.00;0.00;0.62;0.025;0.00;0.00
1980.00;3.00;6.00;12.00;7.00;0.00;0.54;0.025;0.00;0.00
1980.00;3.00;6.00;14.00;9.00;0.00;0.56;0.025;0.00;0.00
1980.00;3.00;6.00;15.00;59.00;0.00;0.56;0.025;0.00;0.00
1980.00;3.00;6.00;21.00;31.00;0.00;0.46;0.025;0.00;0.00
1980.00;3.00;6.00;23.00;55.00;0.00;0.62;0.025;0.00;0.00
1980.00;3.00;7.00;1.00;29.00;0.00;0.62;0.025;0.00;0.00
1980.00;3.00;7.00;4.00;24.00;0.00;0.53;0.025;0.00;0.00
1980.00;3.00;7.00;8.00;52.00;0.00;0.47;0.025;0.00;0.00
1980.00;3.00;7.00;10.00;22.00;0.00;0.6;0.025;0.00;0.00
1980.00;3.00;7.00;11.00;31.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;7.00;12.00;47.00;0.00;0.69;0.025;0.00;0.00
1980.00;3.00;7.00;14.00;11.00;0.00;0.67;0.025;0.00;0.00
1980.00;3.00;7.00;18.00;28.00;0.00;0.54;0.025;0.00;0.00
1980.00;3.00;7.00;20.00;38.00;0.00;0.5;0.025;0.00;0.00
1980.00;3.00;7.00;22.00;6.00;0.00;0.5;0.025;0.00;0.00
1980.00;3.00;8.00;0.00;31.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;8.00;2.00;12.00;0.00;0.74;0.025;0.00;0.00
1980.00;3.00;8.00;3.00;53.00;0.00;0.81;0.025;0.00;0.00
1980.00;3.00;8.00;4.00;49.00;0.00;0.82;0.025;0.00;0.00
1980.00;3.00;8.00;7.00;29.00;0.00;0.81;0.025;0.00;0.00
1980.00;3.00;8.00;8.00;35.00;0.00;0.78;0.025;0.00;0.00
1980.00;3.00;8.00;10.00;10.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;8.00;11.00;52.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;8.00;13.00;47.00;0.00;0.65;0.025;0.00;0.00
1980.00;3.00;8.00;14.00;52.00;0.00;0.62;0.025;0.00;0.00
1980.00;3.00;8.00;19.00;29.00;0.00;0.5;0.025;0.00;0.00
1980.00;3.00;8.00;22.00;4.00;0.00;0.46;0.025;0.00;0.00
1980.00;3.00;9.00;2.00;12.00;0.00;0.41;0.025;0.00;0.00
1980.00;3.00;9.00;7.00;55.00;0.00;0.4;0.025;0.00;0.00
1980.00;3.00;9.00;11.00;55.00;0.00;0.41;0.025;0.00;0.00
1980.00;3.00;9.00;14.00;48.00;0.00;0.42;0.025;0.00;0.00
1980.00;3.00;9.00;17.00;58.00;0.00;0.41;0.025;0.00;0.00
1980.00;3.00;9.00;21.00;43.00;0.00;0.39;0.025;0.00;0.00
1980.00;3.00;10.00;6.00;12.00;0.00;0.38;0.025;0.00;0.00
1980.00;3.00;10.00;10.00;24.00;0.00;0.38;0.025;0.00;0.00
1980.00;3.00;10.00;22.00;39.00;0.00;0.38;0.025;0.00;0.00
1980.00;3.00;11.00;0.00;57.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;11.00;4.00;26.00;0.00;0.76;0.025;0.00;0.00
1980.00;3.00;11.00;6.00;7.00;0.00;0.77;0.025;0.00;0.00
1980.00;3.00;11.00;7.00;40.00;0.00;0.76;0.025;0.00;0.00
1980.00;3.00;11.00;14.00;38.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;11.00;17.00;23.00;0.00;0.67;0.025;0.00;0.00
1980.00;3.00;11.00;22.00;33.00;0.00;0.55;0.025;0.00;0.00
1980.00;3.00;12.00;0.00;12.00;0.00;0.55;0.025;0.00;0.00
1980.00;3.00;12.00;1.00;55.00;0.00;0.58;0.025;0.00;0.00
1980.00;3.00;12.00;6.00;12.00;0.00;0.58;0.025;0.00;0.00
1980.00;3.00;12.00;9.00;21.00;0.00;0.57;0.025;0.00;0.00
1980.00;3.00;12.00;10.00;23.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;12.00;11.00;11.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;12.00;12.00;10.00;0.00;0.75;0.025;0.00;0.00
1980.00;3.00;12.00;13.00;26.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;12.00;18.00;4.00;0.00;0.53;0.025;0.00;0.00
1980.00;3.00;12.00;20.00;8.00;0.00;0.49;0.025;0.00;0.00
1980.00;3.00;12.00;23.00;52.00;0.00;0.43;0.025;0.00;0.00
1980.00;3.00;13.00;1.00;29.00;0.00;0.47;0.025;0.00;0.00
1980.00;3.00;13.00;4.00;10.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;13.00;5.00;2.00;0.00;0.69;0.025;0.00;0.00
1980.00;3.00;13.00;6.00;40.00;0.00;0.68;0.025;0.00;0.00
1980.00;3.00;13.00;10.00;26.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;13.00;14.00;42.00;0.00;0.57;0.025;0.00;0.00
1980.00;3.00;13.00;16.00;33.00;0.00;0.55;0.025;0.00;0.00
1980.00;3.00;13.00;21.00;15.00;0.00;0.46;0.025;0.00;0.00
1980.00;3.00;13.00;23.00;52.00;0.00;0.62;0.025;0.00;0.00
1980.00;3.00;14.00;0.00;53.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;14.00;2.00;36.00;0.00;0.69;0.025;0.00;0.00
1980.00;3.00;14.00;8.00;0.00;0.00;0.69;0.025;0.00;0.00
1980.00;3.00;14.00;12.00;8.00;0.00;0.56;0.025;0.00;0.00
1980.00;3.00;14.00;13.00;45.00;0.00;0.55;0.025;0.00;0.00
1980.00;3.00;14.00;15.00;48.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;14.00;17.00;5.00;0.00;0.65;0.025;0.00;0.00
1980.00;3.00;14.00;21.00;41.00;0.00;0.52;0.025;0.00;0.00
1980.00;3.00;15.00;1.00;45.00;0.00;0.79;0.025;0.00;0.00
1980.00;3.00;15.00;3.00;41.00;0.00;0.8;0.025;0.00;0.00
1980.00;3.00;15.00;8.00;15.00;0.00;0.72;0.025;0.00;0.00
1980.00;3.00;15.00;10.00;10.00;0.00;0.67;0.025;0.00;0.00
1980.00;3.00;15.00;12.00;53.00;0.00;0.56;0.025;0.00;0.00
1980.00;3.00;15.00;14.00;32.00;0.00;0.53;0.025;0.00;0.00
1980.00;3.00;15.00;16.00;26.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;15.00;18.00;17.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;15.00;23.00;54.00;0.00;0.46;0.025;0.00;0.00
1980.00;3.00;16.00;2.00;52.00;0.00;0.41;0.025;0.00;0.00
1980.00;3.00;16.00;7.00;46.00;0.00;0.36;0.025;0.00;0.00
1980.00;3.00;16.00;12.00;25.00;0.00;0.34;0.025;0.00;0.00
1980.00;3.00;16.00;16.00;52.00;0.00;0.33;0.025;0.00;0.00
1980.00;3.00;16.00;19.00;39.00;0.00;0.42;0.025;0.00;0.00
1980.00;3.00;16.00;21.00;46.00;0.00;0.43;0.025;0.00;0.00
1980.00;3.00;17.00;6.00;28.00;0.00;0.34;0.025;0.00;0.00
1980.00;3.00;17.00;10.00;42.00;0.00;0.31;0.025;0.00;0.00
1980.00;3.00;17.00;18.00;54.00;0.00;0.31;0.025;0.00;0.00
1980.00;3.00;17.00;21.00;8.00;0.00;0.38;0.025;0.00;0.00
1980.00;3.00;17.00;22.00;39.00;0.00;0.4;0.025;0.00;0.00
1980.00;3.00;18.00;0.00;7.00;0.00;0.54;0.025;0.00;0.00
1980.00;3.00;18.00;1.00;20.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;18.00;3.00;33.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;18.00;5.00;55.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;18.00;7.00;17.00;0.00;0.72;0.025;0.00;0.00
1980.00;3.00;18.00;8.00;38.00;0.00;0.71;0.025;0.00;0.00
1980.00;3.00;18.00;14.00;11.00;0.00;0.51;0.025;0.00;0.00
1980.00;3.00;18.00;16.00;20.00;0.00;0.46;0.025;0.00;0.00
1980.00;3.00;18.00;18.00;40.00;0.00;0.42;0.025;0.00;0.00
1980.00;3.00;18.00;22.00;12.00;0.00;0.39;0.025;0.00;0.00
1980.00;3.00;19.00;0.00;7.00;0.00;0.58;0.025;0.00;0.00
1980.00;3.00;19.00;1.00;35.00;0.00;0.64;0.025;0.00;0.00
1980.00;3.00;19.00;3.00;44.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;19.00;8.00;13.00;0.00;0.66;0.025;0.00;0.00
1980.00;3.00;19.00;13.00;40.00;0.00;0.49;0.025;0.00;0.00
1980.00;3.00;19.00;16.00;29.00;0.00;0.43;0.025;0.00;0.00
1980.00;3.00;19.00;18.00;33.00;0.00;0.42;0.025;0.00;0.00
1980.00;3.00;19.00;20.00;19.00;0.00;0.45;0.025;0.00;0.00
1980.00;3.00;19.00;21.00;47.00;0.00;0.46;0.025;0.00;0.00
1980.00;3.00;19.00;23.00;29.00;0.00;0.57;0.025;0.00;0.00
1980.00;3.00;20.00;0.00;37.00;0.00;0.59;0.025;0.00;0.00
1980.00;3.00;20.00;1.00;52.00;0.00;0.58;0.025;0.00;0.00
1980.00;3.00;20.00;4.00;11.00;0.00;0.51;0.025;0.00;0.00
1980.00;3.00;20.00;5.00;45.00;0.00;0.49;0.025;0.00;0.00
1980.00;3.00;20.00;8.00;16.00;0.00;0.48;0.025;0.00;0.00
1980.00;3.00;20.00;10.00;36.00;0.00;0.62;0.025;0.00;0.00
1980.00;3.00;20.00;11.00;57.00;0.00;0.63;0.025;0.00;0.00
1980.00;3.00;20.00;12.00;54.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;20.00;14.00;3.00;0.00;0.61;0.025;0.00;0.00
1980.00;3.00;20.00;18.00;33.00;0.00;1.38;0.025;0.00;0.00
1980.00;3.00;20.00;19.00;27.00;0.00;1.43;0.025;0.00;0.00
1980.00;3.00;20.00;20.00;21.00;0.00;1.46;0.025;0.00;0.00
1980.00;3.00;20.00;21.00;51.00;0.00;1.44;0.025;0.00;0.00
1980.00;3.00;20.00;23.00;52.00;0.00;1.4;0.025;0.00;0.00
1980.00;3.00;21.00;2.00;9.00;0.00;1.32;0.025;0.00;0.00
1980.00;3.00;21.00;3.00;27.00;0.00;1.32;0.025;0.00;0.00
1980.00;3.00;21.00;4.00;40.00;0.00;1.35;0.025;0.00;0.00
1980.00;3.00;21.00;6.00;23.00;0.00;1.35;0.025;0.00;0.00
1980.00;3.00;21.00;8.00;23.00;0.00;1.32;0.025;0.00;0.00
1980.00;3.00;21.00;10.00;22.00;0.00;1.24;0.025;0.00;0.00
1980.00;3.00;21.00;13.00;29.00;0.00;1.18;0.025;0.00;0.00
1980.00;3.00;21.00;15.00;54.00;0.00;1.1;0.025;0.00;0.00
